record_id,subject,predicate,object,effect_direction,effect_size,dose,experimental_system,mechanism_class,direct_or_inferred,evidence_method,evidence_quality,supporting_quote,paper_id,extraction_source,prompt_version,confidence,edge_raw
R0110,Alaria esculenta,INHIBITS,methane yield,decrease,15%,0 to 0.45 g/g DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,Alaria esculenta fractions gave a linear decrease in CH4 production (from on average 45.3 to 38.5 mL/g organic matter),10.1016/j.anifeedsci.2019.114225,auto,v2.0-126corpus,0.8,"{""source"": ""Alaria esculenta"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""15%"", ""dose"": ""0 to 0.45 g/g DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""Alaria esculenta fractions gave a linear decrease in CH4 production (from on average 45.3 to 38.5 mL/g organic matter)"", ""paper_id"": ""10.1016/j.anifeedsci.2019.114225"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.8}"
R0110,Alaria esculenta,MODULATES,total volatile fatty acids,decrease,9.4%,0 to 0.45 g/g DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,total volatile fatty acid concentration decreased with increasing level of Alaria esculenta fractions (from on average 69.5 to 63.0 mmol/L),10.1016/j.anifeedsci.2019.114225,auto,v2.0-126corpus,0.8,"{""source"": ""Alaria esculenta"", ""target"": ""total volatile fatty acids"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""9.4%"", ""dose"": ""0 to 0.45 g/g DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""total volatile fatty acid concentration decreased with increasing level of Alaria esculenta fractions (from on average 69.5 to 63.0 mmol/L)"", ""paper_id"": ""10.1016/j.anifeedsci.2019.114225"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.8}"
R0110,Alaria esculenta,MODULATES,true organic matter digestibility,decrease,6.6%,0 to 0.45 g/g DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,Organic matter digestibility decreased with increasing level of Alaria esculenta fractions (from on average 0.785 to 0.733),10.1016/j.anifeedsci.2019.114225,auto,v2.0-126corpus,0.8,"{""source"": ""Alaria esculenta"", ""target"": ""true organic matter digestibility"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""6.6%"", ""dose"": ""0 to 0.45 g/g DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""Organic matter digestibility decreased with increasing level of Alaria esculenta fractions (from on average 0.785 to 0.733)"", ""paper_id"": ""10.1016/j.anifeedsci.2019.114225"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.8}"
R0110,Saccharina latissima,MODULATES,true organic matter digestibility,increase,4.5%,0 to 0.45 g/g DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,Increasing protein fraction from the brown seaweed Saccharina latissima in the diet significantly increased true organic matter digestibility (from on average 0.786 to 0.821),10.1016/j.anifeedsci.2019.114225,auto,v2.0-126corpus,0.8,"{""source"": ""Saccharina latissima"", ""target"": ""true organic matter digestibility"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""increase"", ""effect_size"": ""4.5%"", ""dose"": ""0 to 0.45 g/g DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""Increasing protein fraction from the brown seaweed Saccharina latissima in the diet significantly increased true organic matter digestibility (from on average 0.786 to 0.821)"", ""paper_id"": ""10.1016/j.anifeedsci.2019.114225"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.8}"
R0111,Ecklonia radiata,MODULATES,ammonia,decrease,Not stated,2 μL per fermentation jar,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,Only the NH3 from the 2-μL dose was different (P = 0.04) from the 0-μL dose.,10.15232/aas.2019-01892,auto,v2.0-126corpus,0.75,"{""source"": ""Ecklonia radiata"", ""target"": ""ammonia"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""2 μL per fermentation jar"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""Only the NH3 from the 2-μL dose was different (P = 0.04) from the 0-μL dose."", ""paper_id"": ""10.15232/aas.2019-01892"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.75}"
R0111,Ecklonia radiata,MODULATES,total VFA,decrease,Not stated,5 μL (optimal dose),in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,Medium,The SWO treatment also reduced total VFA compared with the other treatments (P = 0.01).,10.15232/aas.2019-01892,auto,v2.0-126corpus,0.75,"{""source"": ""Ecklonia radiata"", ""target"": ""total VFA"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""5 μL (optimal dose)"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The SWO treatment also reduced total VFA compared with the other treatments (P = 0.01)."", ""paper_id"": ""10.15232/aas.2019-01892"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.75}"
R0115,Asparagopsis taxiformis,INHIBITS,methane yield,decrease,80%,3% OM,in_vivo,['Hydrogen sink redistribution'],Inferred,respiration chamber,High,up to 80% CH4 mitigation at the 3% offered rate,10.1071/AN15883,auto,v2.0-126corpus,0.92,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""80%"", ""dose"": ""3% OM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Hydrogen sink redistribution""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""respiration chamber"", ""evidence_quality"": ""High"", ""supporting_quote"": ""up to 80% CH4 mitigation at the 3% offered rate"", ""paper_id"": ""10.1071/AN15883"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.92}"
R0115,Asparagopsis taxiformis,MODULATES,total VFA,decrease,Not stated,Not specified,in_vivo,['Fermentation pathway modulation'],Direct,Not stated,Medium,Sheep fed Asparagopsis had a significantly lower concentration of total volatile fatty acids,10.1071/AN15883,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""total VFA"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Fermentation pathway modulation""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""Not stated"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""Sheep fed Asparagopsis had a significantly lower concentration of total volatile fatty acids"", ""paper_id"": ""10.1071/AN15883"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0115,Asparagopsis taxiformis,MODULATES,acetate,decrease,Not stated,Not specified,in_vivo,['Fermentation pathway modulation'],Direct,Not stated,Medium,lower concentration of ... acetate,10.1071/AN15883,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""acetate"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Fermentation pathway modulation""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""Not stated"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""lower concentration of ... acetate"", ""paper_id"": ""10.1071/AN15883"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0115,Asparagopsis taxiformis,MODULATES,propionate production,increase,Not stated,Not specified,in_vivo,['Fermentation pathway modulation'],Direct,Not stated,Medium,higher propionate concentration,10.1071/AN15883,auto,v2.0-126corpus,0.85,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""propionate production"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Fermentation pathway modulation""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""Not stated"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""higher propionate concentration"", ""paper_id"": ""10.1071/AN15883"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0117,Alaria esculenta,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Alaria esculenta"", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
R0117,Laminaria digitata,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Laminaria digitata"", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
R0117,Pelvetia canaliculata,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Pelvetia canaliculata"", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
R0117,Saccharina latissima,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Saccharina latissima"", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
R0117,Mastocarpus stellatus,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Mastocarpus stellatus"", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
R0117,Palmaria palmata,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Palmaria palmata"", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
R0117,Porphyra sp.,MODULATES,ruminal fermentation,mixed,Not stated,200 g/kg concentrate,in_vitro,['Unknown/unclear mechanism'],Not stated,in vitro gas production,Medium,The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation.,10.3390/ani9100851,auto,v2.0-126corpus,0.7,"{""source"": ""Porphyra sp."", ""target"": ""ruminal fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""mixed"", ""effect_size"": ""Not stated"", ""dose"": ""200 g/kg concentrate"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Not stated"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The inclusion of seaweeds in the concentrate of a diet up to 200 g/kg concentrate produced only subtle effects on in vitro ruminal fermentation."", ""paper_id"": ""10.3390/ani9100851"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.7}"
